keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
Men Running Shoes,Nike Men's Run Defy Road-Running Shoes,Nike,3995.0,,4.6,1400,Myntra,5,Unknown,0.0,Mid-Range (2K-5K),0.875,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:8421683528841270786,productid:3425083156072159278,headlineOfferDocid:10810227182979816286,imageDocid:13414915761343452641,rds:PC_14214941320514953732|PROD_PC_14214941320514953732,gpcid:14214941320514953732,mid:576462860396971640,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTjURsS3IxukGy0D3WGmwJ1bfzGpniD7fzo00uY1dnsbPSJDQgW3yGOYekQD7H3472o3CJBgXy1t0heBUMtAeV4dSU7Umy1TiYXfTPV43cTMoUoWVODuAcwtA,api
Men Running Shoes,Campus Men's DRIVO Running Shoes,Campus,1449.0,,5.0,9,Campus Shoes,6,Unknown,0.0,Economy (500-2K),0.85,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:17690896535252282759,productid:8709947541033584236,headlineOfferDocid:15866175874884784788,imageDocid:4295722516830416115,rds:PC_8123438661206517497|PROD_PC_8123438661206517497,gpcid:8123438661206517497,mid:576462848835324999,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR6PIJZe6ePS9wETASv3ltrIvViPy7V2q-I4_6UtenQRmu_0ZeN0N22KqmLLBwMQD1A46fNdPcGNHFRH_qzSRriNRrqwnNPbdnrRYj5QK0EEg9UIEbVvf5TRQ,api
Men Running Shoes,Adidas Men's Run Steady Running Shoes,Adidas,1886.0,,4.2,423,Flipkart,7,Unknown,0.0,Economy (500-2K),0.825,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:3302124307360509023,productid:16453203391694353990,headlineOfferDocid:14914034647370494292,imageDocid:9019861131459421189,rds:PC_11230747201857898796|PROD_PC_11230747201857898796,gpcid:11230747201857898796,mid:576462741608555347,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTwmagHFkW4OaN9x63JN6T5UDNPdxtjbZ7cKE2Xr0YlcMEi11Rrv89wKby9dxS2ZD5975tRkOLKJzAlfLk7H2LnIMg5QMFbNd5pjWMPw2PZ,api
Men Running Shoes,Nivia Men's Marathon Running Shoes,Nivia,1059.0,,3.9,15,Amazon.In,8,Unknown,0.0,Economy (500-2K),0.8,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:6271131942951810220,productid:18361240210154211071,headlineOfferDocid:9394656194147022862,imageDocid:823462036598973188,rds:PC_4164257912671872551|PROD_PC_4164257912671872551,gpcid:4164257912671872551,mid:576462876320098817,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQiR9aOLN2uZYk6JO4Rlp7k9uyDI8SCdMNGAGU9Z2mjsgVl99i5UtQ7FBPuVGzsTge1vE5nOjiaQ5Q-hCwAQeLSKUaJAWYCw5uStTwVajlpUeba9t_swXoXEQ,api
Men Running Shoes,Kalenji Run One Men's Running Shoes,Kalenji,999.0,,4.7,4500,Decathlon Sports India,9,Unknown,0.0,Economy (500-2K),0.775,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:13723468874678755066,productid:13500583388945562052,headlineOfferDocid:6570676603961216733,imageDocid:11252545563256947028,rds:PC_11202769846096618218|PROD_PC_11202769846096618218,gpcid:11202769846096618218,mid:576462737538271393,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQz6vw3FSPx8dJNCocxXikb7mXp5mIIWVFBib3tALIowrm958_VsJhLET9qDzGrovFjL6TdIipFnPGSYQPFBGob6jwLbEuULQvxRsvT8SPGUFhERb6ybBUlzWU,api
Men Running Shoes,Nike Men's Revolution 8 Road Running Shoes,Nike,4295.0,,4.5,3200,Myntra,10,Unknown,0.0,Mid-Range (2K-5K),0.75,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:9714096179541315638,productid:12853707113379638073,headlineOfferDocid:15047868133986764572,imageDocid:4179993718157762447,rds:PC_5477693794596520766|PROD_PC_5477693794596520766,gpcid:5477693794596520766,mid:576462828736666115,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRydqWDsrQqzoc9o7eKJ2Se35DzhoxVikqrHGvdeLNmOAhpFV5-HHofR6ttCWuoVpkmtVeGtCEjpVIiHrlUHBupoUuhK-5h39xuUR74QhzRceYwJ3Hvw1Uxpg,api
Men Running Shoes,Sparx Men's Running Shoes,Sparx,1049.0,,4.4,205,Flipkart,11,Unknown,0.0,Economy (500-2K),0.725,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:11685477654588846732,productid:3765850237727801143,headlineOfferDocid:11089106836014200739,imageDocid:10656048309375616019,rds:PC_2756830319016458112|PROD_PC_2756830319016458112,gpcid:2756830319016458112,mid:576462719511729828,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRlygd2JLWTp2WhXLMxh_jaZea3z963JiH8hLqb1I4JBNVV6KIl-LqKA3PBkyYNzsKwIh5e2vN4VsNL52BDaskoz2rOAB2g35WkpipM-XAZD-VtDgvQHgp6sw,api
Men Running Shoes,ASICS Men Jolt 4 Running Shoes,ASICS,2399.0,,4.8,11,Amazon.In,12,Unknown,0.0,Mid-Range (2K-5K),0.7,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:5210831312708173932,productid:16987619046244107836,headlineOfferDocid:2373022753310949071,imageDocid:11397086431899670537,rds:PC_9893778170221825100|PROD_PC_9893778170221825100,gpcid:4519859511509050558,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQw7lOgfR_xDXotsLr8G_BdLeJ1OGC0841cE49tNJr2_VUCaGfFWDXET7nEvCsfH1eQirY-vdIZL08_a8eT95f0XJpn3G10rFPU2EzxqHBOTixaJflLQHVC,api
Men Running Shoes,Under Armour Charged Surge 4 Men's Running Shoes by Myntra,Under,6499.0,,4.5,2600,Under Armour,13,Unknown,0.0,Premium (5K-15K),0.675,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:13696662483144289942,productid:16675694801770025633,headlineOfferDocid:5711383021562847634,imageDocid:756013565782766172,rds:PC_17420952368600344507|PROD_PC_17420952368600344507,gpcid:17420952368600344507,mid:576462763516860274,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQIUiVCH3Pyr_OqFiE2iBhK4UOpYz6T7BVZxynP9gdy_OtulR2xwIdUJBcBQCInE-Ym68ROE1H32bAGanxZeLUYcfuUEwCiB4nIhd0G5UgE_aQfvjSifaGS,api
Men Running Shoes,Kalenji by Decathlon Jogging Shoes For Men,Kalenji,1999.0,,4.6,1200,Decathlon Sports India,14,Unknown,0.0,Economy (500-2K),0.65,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:10850516302173290437,productid:7586162599034487236,headlineOfferDocid:6194426478024465347,imageDocid:17279616147303327035,rds:PC_3881987823444532607|PROD_PC_3881987823444532607,gpcid:3881987823444532607,mid:576462809541913965,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSpjqzkMv4a4v3MDhDG8yZBljgSagqrnbnaDj9ed2_i9cK9J6oQ2ruigmQ-pw6CB03p40KtfPrAo_u0t2A-2Bo15x8K4v6Zl0BNTeGIf_yGfenEo-LSHxAb,api
Men Running Shoes,Puma Men Conduct Pro Unisex Running Shoes,Puma,4199.0,,4.5,0,Flipkart,15,Unknown,0.0,Mid-Range (2K-5K),0.625,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:1826335442952078515,productid:3137231612318104857,headlineOfferDocid:3668192893468719474,imageDocid:13629092777225092203,gpcid:17240495369444362020,mid:576462886097423929,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRF3ZBIVOZ0DHkci2yvLkSru_yu1BqUYYFIv0NHCG0_lzee6VIQP_9J9wZgqKYVyBABJe4wfY90E8JmLEIZz5YmTheH1Gs8lzbYGX7Oog2ZuBFrrSR9KoiMLw,api
Men Running Shoes,Asian Men Hypercushion Carbon-07,Asian,1899.0,,4.5,0,Amazon.In,16,Unknown,0.0,Economy (500-2K),0.6,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:47439921717261375,productid:9989732950825611811,headlineOfferDocid:5322282591868939697,imageDocid:4544286200679890689,gpcid:3377897356745613329,mid:576462893514237097,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQYJvnuh6TywfQBhxxk244YMmKkoNfw-nvaVeTLnIRC1NdjhfzXmHzhd7N47C1unw_TTxpZM86iR6eMklMC1Gf-BXPD5DJwH12xnoYJc5VcsqUOBr_b5RpQ,api
Men Running Shoes,adidas Men Trainers Pureboost 23 Shoes,adidas,6369.0,,4.6,2800,Myntra,17,Unknown,0.0,Premium (5K-15K),0.575,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:13953180784215554367,productid:8656718676933840540,headlineOfferDocid:15036804066903470960,imageDocid:8521882986804018070,rds:PC_5867843455594062372|PROD_PC_5867843455594062372,gpcid:5867843455594062372,mid:576462801269328738,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRAd8T37EhJv-mwmnc-uq7BT2SHGFKo2yn2sOMgOuEblwFgFLtJIawwiOkGuovoha0mel0keV2EFFul7mY1CZvWW4lHkhR08M_aBOd2-S8Mcpn0VmtaDyjz,api
Men Running Shoes,Nike Revolution 8 EasyOn Men's Road Running Shoes,Nike,3866.0,4295.0,4.4,458,Nike India,18,Unknown,9.99,Mid-Range (2K-5K),0.55,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:10257698868793885593,productid:12242226008260033945,headlineOfferDocid:6798233536528576288,imageDocid:18009785904121593057,rds:PC_8229194167365451763|PROD_PC_8229194167365451763,gpcid:8229194167365451763,mid:576462843136580849,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSVz2KQYH1factabeVhbk6fUysSNZbTPE0J6Bu_P1NOSWA_X4qsCdPPK6mooqcCh7OfWV-IE7cdp_gbXjbhom4sClmC-1hYRq-FYGmQHy0i9nNUNfqwqF39Bw,api
Men Running Shoes,Skechers Men's Go Run Consistent Running Shoe,Skechers,3769.0,,4.5,0,Amazon.In,19,Unknown,0.0,Mid-Range (2K-5K),0.525,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:299124089454198801,productid:1902238504076403991,headlineOfferDocid:15462386037011158111,imageDocid:393942137458797118,gpcid:16422277895366266298,mid:576462557570568984,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSz0u_KCxsAEJziJwIEiinilJVhfNCZ5cBFws2vW2HElXJnQiOW_YR45z10_-LDamLwr73UHTzhz-uJrrymvI2N6t9of1BphNgz00QcXuuIralkJKfaMEVo,api
Men Running Shoes,ASICS Men Noosa Tri 16 Running Shoes,ASICS,6479.0,,4.5,2000,Flipkart,20,Unknown,0.0,Premium (5K-15K),0.5,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:1517862405833615036,productid:15935382790078891842,headlineOfferDocid:5226677665790449464,imageDocid:1367391213693098459,rds:PC_14395907244780898002|PROD_PC_14395907244780898002,gpcid:14395907244780898002,mid:576462854014405251,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRTe7eQLdI9kmVJhEoUoAxN4uuy7Px1HdhxMZcCs5MGT4rZm84O6apfWkwYGC0FCVxvo1Ck8__RelpXU8uVGEcB7t7TrB44yM2n8Sz9RsQZPRa2DTy-QHe5,api
Men Running Shoes,Nike Quest 3 Shield Men's Weatherised Road Running Shoes,Nike,2518.0,,4.5,327,Ajio.Com,21,Unknown,0.0,Mid-Range (2K-5K),0.475,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:11837754556007648035,productid:2239559498382077897,headlineOfferDocid:12174097393417393027,imageDocid:7361277255945877164,rds:PC_1869022422945020593|PROD_PC_1869022422945020593,gpcid:1869022422945020593,mid:576462757745445719,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTSRneaaSwY4MN8pTjHdVkYsdh-ztMx4XcQhX4aQPyZm_U7eScJNPzu-MNi0MEytW2uE9oww4DbLonCYaKQ7txIs8h0kXInkBZFhRDY931aL0j8XQDQxxQ757s,api
Men Running Shoes,KALENJI Men's Run Cushion Running Shoes,KALENJI,1199.0,,4.4,421,Decathlon Sports India,22,Unknown,0.0,Economy (500-2K),0.45,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:7322981412029352538,productid:16021392333942920015,headlineOfferDocid:5266697614649476817,imageDocid:8064396623243366013,rds:PC_4997231049379448511|PROD_PC_4997231049379448511,gpcid:4997231049379448511,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSnC2NzpzSdl7JttwDma5OBFZyTd2qCd0-jZxXTIxndvyt-ud23bzeGrB4PkyVtiYF1SC6pjAGEgR9mxR4MG-U6y4zNRGTAuypErWyN7Bm08zc_cqrZRaVp,api
Men Running Shoes,ASICS Men GEL-Pulse 17 Running Shoes for,ASICS,7199.0,8999.0,4.6,111,Amazon.In,23,Unknown,20.0,Premium (5K-15K),0.425,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:14203914346778764320,productid:10353335920720332957,headlineOfferDocid:10759509998472058707,imageDocid:9482021990675747495,rds:PC_5279799583691833121|PROD_PC_5279799583691833121,gpcid:5279799583691833121,mid:576462873853320519,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTNj-exfiIMQ-a3PVtxD1rHOY8gW-F3XPcUmwmzwDQlFSdwxViGqYPwuMRo4hzI7EeQQzIsQsfUAXRvAAqux6cRqfcNRO8wEZg4Pw8SgBFe,api
Men Running Shoes,Nike Revolution 8 Men's Road Running Shoes,Nike,4295.0,,4.5,3200,Myntra,24,Unknown,0.0,Mid-Range (2K-5K),0.4,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=productid:8278462257107217775,headlineOfferDocid:8278462257107217775,imageDocid:16698167012398352315,rds:PC_5477693794596520766|PROD_PC_5477693794596520766,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSXG04VE2W2kvmHscBMG3S0DAvukpCHrrpW6TD5bXOGH1Ji6Rs7T8q15A9LVkoMYMEU67f44SHwgI8513-7O_DDlVfzLyzowowt5NZrXIIaJ5ZU3LcSdrp0WPI,api
Men Running Shoes,KIBI Sports Nivia Marathon 2.0 Mesh Running Shoes,KIBI,724.0,,4.6,15,Flipkart,25,Unknown,0.0,Economy (500-2K),0.375,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:17664346674751189614,productid:4933120670581036675,headlineOfferDocid:8761711464985719620,imageDocid:14764013296895058466,rds:PC_201678440591267057|PROD_PC_201678440591267057,gpcid:6562459570117181047,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRz44odQkWDdy_MdwLmcV4vc0cokXmFSKni_iUOdRj9wZprPBUHup3MPmXMSOgpPiHzM3eHrlhKYOB1wt3HGE93HquH5e-SvMgUP_M22r7Ec9641MwlLG386g,api
Men Running Shoes,Cult Men's Stratus Running Shoes,Cult,2259.0,,4.7,6,Cultstore.Com,26,Unknown,0.0,Mid-Range (2K-5K),0.35,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:14362656443176839303,productid:3234931480199626039,headlineOfferDocid:13489462810217109011,imageDocid:7362206470756822165,rds:PC_405523886687527694|PROD_PC_405523886687527694,gpcid:405523886687527694,mid:576462821503097422,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRp8w6rmYZKUlF1WgZZ361mz0h887iwOMUm5Fil7Rnjv5GEI71ExELq9OOFBievyTDMnQ4hOeDuLJjw7fTQUAVKESWvO-D7twhcTdTO63zPDN6WTceTYkMP,api
Men Running Shoes,Campus Men's Refresh Pro Running Shoes,Campus,929.0,,4.3,500,Amazon.In,27,Unknown,0.0,Economy (500-2K),0.325,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:13977238834110003825,productid:18253400185295415551,headlineOfferDocid:2594933808826141573,imageDocid:17671580964385482030,rds:PC_15869387539599382084|PROD_PC_15869387539599382084,gpcid:15869387539599382084,mid:576462439716492918,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTV9cXSIpgsv5E_eUnPk3WsnutFehTkJtBd5n3lvqg73ZEq37OZO63Jw454VDNw1yZo5Gkbn_Bzfgc3H0ptb-vym9DVRnv1CFQRMTQdPKf86PmnpWc74eLRDQ,api
Men Running Shoes,Zap-Run Men Running Shoes,Zap-Run,3009.0,,4.5,0,Flatshop,28,Unknown,0.0,Mid-Range (2K-5K),0.3,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=productid:1339479184442747252,headlineOfferDocid:1339479184442747252,imageDocid:3579692362591070395,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSJ4sb8QKwFMkhqxZrHEKMwSzjhQ07iKlkDLSkxcJATYK5yFVlY6ikK5vzVb1aYK15nEybt-Mnqo4TJ5vcT5OJAriqZjAhe7PKEeH4Dmw0gQ4ZIt-KAkLOl,api
Men Running Shoes,Decathlon Running Shoes Jogflow 190.1 Men Cushioned,Decathlon,1699.0,,4.6,1700,Decathlon Sports India,29,Unknown,0.0,Economy (500-2K),0.275,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:14238358339059471930,productid:4361100255211664136,headlineOfferDocid:9392626352808234356,imageDocid:5172748361808306889,rds:PC_14218343573532058967|PROD_PC_14218343573532058967,gpcid:14218343573532058967,mid:576462769906084559,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS-Vz0n3Uslj3jSFlypDKpyml8p96NV5he7C_zOxHpsB8d4q87BEWTD0CWUSXR_-yp8ma_qGiLTL7IAW-rZ1jDSbh9UhdTgoQXI8vn7vOZwG8AmuOfm96HXelg,api
Men Running Shoes,Hotstyle Men's Running Shoes,Hotstyle,492.0,,4.5,0,Flipkart,30,Unknown,0.0,Budget (<500),0.25,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:55480857354550529,productid:15359686805663325804,headlineOfferDocid:9537014409825172997,imageDocid:15515747150304269720,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSVgxM2KMxA_W0mGNQZPq8pvZX21prOE-MC9XQ2mp-z0q9paqu-WCwxKccBI2leXntGKWkpoXaYecWJ_S6jGiEerQaOLPkHO8srnxJz5H3rARJ4qNC8qMfA8Q,api
Men Running Shoes,ASICS Men's Jolt 5 Running Shoes,ASICS,2639.0,,4.6,645,Amazon.In,31,Unknown,0.0,Mid-Range (2K-5K),0.225,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:10906541360107235420,productid:4123415978860872127,headlineOfferDocid:10937054269599138917,imageDocid:16708365827769166338,rds:PC_15163154943981220091|PROD_PC_15163154943981220091,gpcid:15163154943981220091,mid:576462806903604000,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTjFLNx9W3lvyrmahGeE7WkYiQo6fENC6YkDI-kp3xMyQ-gO8D0ay-yEU_vbpR66CugLhYGHTmk33D9jTsrOIFw-cEFh33CYG0GwHA7TRa_TSHZrrfVa65gJIA,api
Men Running Shoes,"NIKE Men Revolution 8 Running Shoes For Men (Grey, 6)",NIKE,4295.0,,4.5,3200,Ajio.Com,32,Unknown,0.0,Mid-Range (2K-5K),0.2,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=productid:6774022603115686828,headlineOfferDocid:6774022603115686828,imageDocid:14042029903357857309,rds:PC_5477693794596520766|PROD_PC_5477693794596520766,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_C2WnggTKFB92yMZsQt8veKGeXrjzmB_Myg-SYb_QKUuw-JlwK6D1mUzu_2psuxNRgGoCKyMww_esbAhalw812BYqgsSYXb4KI-AZeqyJwY-_e2jfNe1vBdM,api
Men Running Shoes,Power Men's Grey Training Outdoor Running Shoes,Power,1299.0,,4.5,0,Bata In,33,Unknown,0.0,Economy (500-2K),0.175,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:15029074848085779078,productid:14479429319947788897,headlineOfferDocid:14628153127638272666,imageDocid:15253436270934597828,gpcid:7634691466135343367,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRiOvT2O10yi5XTdleDbLudcwT-X0F19S6NwDwEqpm8bEAnxq_0yMCFibElC1EWAYicc4_sbMVboSJFSwhEr1Jev0sJc1jcWgi-Jl-rfTvRG0q9b6ZFawhHAaM,api
Men Running Shoes,Adidas Men's 50s Soule Training Shoes,Adidas,2399.0,,3.8,39,Myntra,34,Unknown,0.0,Mid-Range (2K-5K),0.15,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:1211597308024852947,productid:1629904968738545661,headlineOfferDocid:13588035465883739840,imageDocid:8912896980514316719,rds:PC_2528984327885613588|PROD_PC_2528984327885613588,gpcid:2528984327885613588,mid:576462510464638167,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRzfF0ozvsolexxWJezu2CYlAABAI1IB-5X0n-7xBg7ogga1a9XHxzRvvGRmcY9mNMXFWWZ-et2psiKByP2s61GbtnbCmiix8_EPKYFU54yA_NlmvOzRiEW,api
Men Running Shoes,Campus Men's Camp-Glacier Running Shoes,Campus,1120.0,,4.5,146,Flipkart,35,Unknown,0.0,Economy (500-2K),0.125,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:15952156858327564391,productid:16095417671511179246,headlineOfferDocid:9713801056465736945,imageDocid:10981183101186908163,rds:PC_18271305876142428151|PROD_PC_18271305876142428151,gpcid:693867130019374625,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ_odi-cBb-SR9RatSvcEQemLshm29ZjWqvX_SAvOm_865sYmA6seeyj3HcwOy4mXDogRYncB4Bsa6Q1ebBeUrHG2nP8mlKsJ1UA_K3OY98cuirSUs5_o3oIg,api
Men Running Shoes,ASIAN Men's Lace Up Running Shoes,ASIAN,599.0,,4.5,0,Amazon.In,36,Unknown,0.0,Economy (500-2K),0.1,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:17194163238721112179,productid:96147457239389376,headlineOfferDocid:143694282663151703,imageDocid:7681917496142471109,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR2LLh9vVvlCuDEB8tI2OpkdeHz12SuKehaFNzTN3kVjcExjSsV3fKKA7ac8qFU38E0UJDwr1FxLtLQ4QJnqR8m3CnUA47tdCtBzekjoc7ncJuLAquKCiDSpg,api
Men Running Shoes,Puma Skyrocket Lite 2 Men Running Shoes,Puma,2749.0,,4.7,284,Puma India,37,Unknown,0.0,Mid-Range (2K-5K),0.075,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:16529779941433141158,productid:6435978894463998385,headlineOfferDocid:1159558509582852548,imageDocid:14271512461580626185,rds:PC_14289354622068982162|PROD_PC_14289354622068982162,gpcid:14289354622068982162,mid:576462861752081048,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ6CiwLciM4UHDFxet2b6y4KL0O1_7nEqdG_KefgKVGWOoIqS---PrDEKjCvtuc45Aqji74dSXgZRl8d0mltD1wSyEbylnrIQzWl_LjPuN4eIhjmfFu2_Ne,api
Men Running Shoes,Nike Men's Pegasus 42 Road-Running Shoes,Asus,12995.0,,4.7,156,Nike India,38,Unknown,0.0,Premium (5K-15K),0.05,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:7762248174106908857,productid:3265181707125830418,headlineOfferDocid:8150761294796556493,imageDocid:16999894786325374221,rds:PC_9072831014733564315|PROD_PC_9072831014733564315,gpcid:9072831014733564315,mid:576462881233777118,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRV36wfMKGAZfUWHMKtZ6-5Mh434GRvjqTVQJzukCh5XFWPoHDYgZgKrZz61CUHmmGKAAdSZZZlEV-Ep2iv26NlcFUZ-cec,api
Men Running Shoes,Jogflow Men's Superior Grip Cushioned Running Shoes,Jogflow,1599.0,,4.6,11,Decathlon Sports India,39,Unknown,0.0,Economy (500-2K),0.025,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:10072110114035942499,productid:8048348460982499741,headlineOfferDocid:7319740532178948157,imageDocid:9330002314476713976,rds:PC_16438132579065478248|PROD_PC_16438132579065478248,gpcid:2518017704963900391,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRExTuxLNroPNz_I68EiVaBUWioFzAzulGpiRmQ5glsGv9PtyFd9OMGEqtJHMZFCruFcnsJZdiQHNCQBe6OHmBzuEY-4XO2xUDFUUmZI6SI7M6r8xJxak6lenV8,api
Men Running Shoes,Boldfit Men's Ignitr Running & Walking Sports Shoes,Boldfit,1099.0,,3.3,15,Amazon.In,40,Unknown,0.0,Economy (500-2K),0.0,"https://www.google.com/search?ibp=oshop&q=Men Running Shoes&prds=catalogid:922870097452677528,productid:5095717579002347914,headlineOfferDocid:7580898732981293334,imageDocid:11433956748441246939,rds:PC_8086900649384291339|PROD_PC_8086900649384291339,gpcid:8086900649384291339,mid:576462821526014979,pvt:a&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQXKPEKoB0SdCL3tz9i3tjTHgoJiLoo4G3NmZILTxpHfdy-TmMImaA6DSwk7EhR2hwpOrV_QC6fdXpLqfFW3loXuxyq1iVkbF2AYa3F0rOw6fotUACJZYNw,api
